post_id,account,topic,views,sentiment_positive,sentiment_neutral,sentiment_negative,post_date,post_month
578,Code Magus,software_engineering,16,0.4285401527178607,0.3281234834234407,0.24333636385869847,2021-06-26,6
579,Life creates Life,jurassic_period,9,0.04806448716964441,0.7469374174714892,0.2049980953588663,2020-08-14,8
580,Data Magus,magic,22,0.17894066926012223,0.3790429697810677,0.4420163609588101,2020-12-30,12
581,Code Magus,java,2,0.386531738722558,0.2909163897743307,0.3225518715031112,2020-08-11,8
582,Life creates Life,carbon_cycle,15,0.009199906440155482,0.44630234025396065,0.5444977533058838,2020-09-04,9
583,Data Magus,anime,1,0.011082765991239644,0.172057780976965,0.8168594530317955,2020-08-22,8
584,Data Magus,python,95,0.1275472016736676,0.662858757803637,0.2095940405226953,2021-04-22,4
585,Life creates Life,jurassic_period,4,0.0030390821695665655,0.06878687839919727,0.9281740394312361,2020-08-07,8
586,Code Magus,javascript,5,0.2943143307451482,0.583904287224489,0.12178138203036284,2021-07-16,7
587,Code Magus,coding,10,0.0766713264251175,0.5237190263916195,0.39960964718326286,2021-07-23,7
588,Code Magus,software_engineering,3,0.7064038545976302,0.039202270313540455,0.2543938750888295,2020-12-25,12
589,Code Magus,csharp,23,0.08592373507448338,0.20747469674053112,0.7066015681849855,2020-11-13,11
590,Data Magus,magic,37,0.39910085736822737,0.2911140420944187,0.3097851005373539,2021-02-08,2
591,Data Magus,anime,35,0.1404875981919418,0.3510565751587194,0.5084558266493387,2020-12-25,12
592,Life creates Life,carbon_cycle,3,0.6175740739274157,0.30714416345283313,0.07528176261975117,2021-03-31,3
593,Life creates Life,geology,15,0.572667505383579,0.28287151705818536,0.1444609775582357,2021-02-26,2
594,Life creates Life,carbon_cycle,10,0.43788072542244966,0.009334908207191815,0.5527843663703585,2020-12-27,12
595,Code Magus,magic,14,0.22840746272769558,0.37417089263436815,0.3974216446379364,2020-08-10,8
596,Code Magus,open_source,45,0.5344537641118616,0.2399662333657401,0.22558000252239807,2021-05-23,5
597,Data Magus,magic,61,0.07167556977249499,0.7592411822280115,0.16908324799949365,2020-11-10,11
598,Data Magus,python,90,0.4185068223544135,0.2246725833103227,0.35682059433526386,2021-07-28,7
599,Life creates Life,geology,11,0.030599102958306285,0.06369387100836225,0.9057070260333315,2021-07-19,7
600,Life creates Life,geology,36,0.46491767421195385,0.45937762806888904,0.07570469771915718,2021-03-05,3
601,Code Magus,open_source,79,0.6387115820461585,0.272501609103917,0.08878680884992439,2020-10-06,10
602,Data Magus,magic,77,0.15480194502757638,0.18938919057611867,0.655808864396305,2020-10-22,10
603,Data Magus,data_science,4,0.732174657780206,0.13848154845447436,0.1293437937653197,2020-10-16,10
604,Data Magus,data_science,3,0.03940205927804055,0.41072242263524517,0.5498755180867142,2020-08-07,8
605,Data Magus,anime,33,0.7422931713829333,0.05102300630744961,0.2066838223096172,2021-06-29,6
606,Life creates Life,geological_period,18,0.6542745383378987,0.06664992900862124,0.27907553265348006,2020-09-07,9
607,Data Magus,environmental_science,55,0.5793687348364712,0.284483230726519,0.13614803443700987,2021-06-02,6
608,Code Magus,javascript,90,0.05027617700305642,0.37084361292536083,0.5788802100715827,2021-03-05,3
609,Life creates Life,nitrogen_cycle,13,0.5639059171493629,0.4126889680201403,0.0234051148304967,2020-10-06,10
610,Life creates Life,jurassic_period,8,0.6394426819200556,0.2964777091603359,0.06407960891960852,2020-10-07,10
611,Life creates Life,geological_period,36,0.6854786706254304,0.16144311067647818,0.15307821869809132,2020-08-11,8
612,Data Magus,anime,31,0.3348422696053463,0.4056360256473399,0.25952170474731384,2020-09-22,9
613,Code Magus,haskell,5,0.04307546816039435,0.1297502230162713,0.8271743088233344,2021-04-03,4
614,Data Magus,data_analytics,6,0.19787425512895254,0.36205988839888115,0.4400658564721663,2020-11-03,11
615,Code Magus,python,0,0.13171619615276625,0.21601769176407326,0.6522661120831605,2020-08-17,8
616,Code Magus,javascript,52,0.4406451613366053,0.2073065262145423,0.35204831244885226,2021-02-06,2
617,Code Magus,python,61,0.6132461536382697,0.292013603140459,0.09474024322127124,2021-06-01,6
618,Code Magus,python,51,0.3053662958664658,0.3565000993406478,0.33813360479288646,2021-06-23,6
619,Code Magus,java,13,0.596806013870186,0.06904806735878799,0.33414591877102595,2020-08-27,8
620,Data Magus,anime,70,0.16387945870695445,0.4899374005831655,0.34618314070988004,2021-07-30,7
621,Life creates Life,zoology,1,0.5425938511419509,0.3866639294022698,0.07074221945577923,2021-01-13,1
622,Code Magus,javascript,3,0.10179579719220129,0.5400459358786506,0.35815826692914815,2020-09-07,9
623,Code Magus,open_source,46,0.1207526398698566,0.49277293860820204,0.3864744215219413,2021-07-24,7
624,Life creates Life,jurassic_period,9,0.39988681830249295,0.5259226647118508,0.07419051698565628,2020-10-30,10
625,Life creates Life,carbon_cycle,15,0.1825431894841924,0.47569702391931173,0.341759786596496,2020-09-27,9
626,Code Magus,python,37,0.32778940321605954,0.3743703037978727,0.2978402929860678,2021-06-14,6
627,Data Magus,politics,52,0.15008244265454576,0.3537516510855064,0.49616590625994783,2020-10-04,10
628,Code Magus,python,39,0.45818784840336735,0.22429167043380127,0.31752048116283144,2021-05-30,5
629,Life creates Life,jurassic_period,5,0.21726384688619088,0.7710590264046987,0.011677126709110492,2021-04-05,4
630,Code Magus,lua,47,0.04436800634672234,0.20304352607947423,0.7525884675738035,2020-10-10,10
631,Code Magus,software_engineering,4,0.04688884688920693,0.2304401704955328,0.7226709826152604,2020-10-25,10
632,Data Magus,anime,10,0.09674256697122206,0.3433338826385813,0.5599235503901966,2021-04-15,4
633,Life creates Life,extinction_events,17,0.5965084064343429,0.12981638174028043,0.27367521182537663,2020-08-22,8
634,Life creates Life,zoology,18,0.6531806592384495,0.344583091563232,0.0022362491983184862,2021-07-07,7
635,Data Magus,python,57,0.5045706028071058,0.012673685518199865,0.4827557116746943,2021-06-26,6
636,Life creates Life,carbon_cycle,9,0.05866149927931852,0.8223887883705229,0.11894971235015861,2020-09-14,9
637,Data Magus,magic,49,0.4294794009448133,0.17488155016016868,0.3956390488950181,2020-09-17,9
638,Life creates Life,geological_period,1,0.2564363747804791,0.6872758040232114,0.05628782119630943,2021-06-14,6
639,Code Magus,haskell,4,0.14702818763894437,0.31622523507157696,0.5367465772894786,2020-09-01,9
640,Life creates Life,geology,8,0.4663277529860899,0.25768493649012064,0.27598731052378933,2021-02-16,2
641,Life creates Life,nitrogen_cycle,37,0.5508857292161241,0.001492892686264407,0.4476213780976115,2021-02-17,2
642,Code Magus,javascript,18,0.20742674533755148,0.7464845423182845,0.0460887123441638,2021-03-07,3
643,Data Magus,anime,144,0.3450679883022914,0.25506022751241636,0.3998717841852923,2021-05-28,5
644,Code Magus,lua,33,0.03812220815023894,0.4931915175057549,0.4686862743440062,2020-12-25,12
645,Life creates Life,zoology,2,0.2859824711250228,0.32164544061138267,0.3923720882635946,2020-10-04,10
646,Life creates Life,nitrogen_cycle,6,0.4427180545717165,0.08516515212970101,0.47211679329858247,2020-08-14,8
647,Data Magus,politics,95,0.8307322280250232,0.09659150374605391,0.07267626822892279,2021-01-30,1
648,Code Magus,java,39,0.12819916041218563,0.4842289633949857,0.3875718761928287,2020-11-15,11
649,Data Magus,data_analytics,124,0.5428996503690752,0.25442260414560464,0.20267774548532025,2021-05-14,5
650,Life creates Life,geological_period,2,0.14161170778987114,0.3531130332664701,0.5052752589436588,2020-10-10,10
651,Life creates Life,zoology,24,0.07398920547841653,0.19877935041716394,0.7272314441044194,2021-02-15,2
652,Data Magus,anime,39,0.12743621962362212,0.6135064165518458,0.25905736382453215,2021-05-01,5
653,Life creates Life,nitrogen_cycle,0,0.39771659216164784,0.21141454372446908,0.39086886411388305,2020-10-05,10
654,Data Magus,politics,29,0.7021219210363202,0.0574153284252734,0.24046275053840643,2020-08-18,8
655,Code Magus,software_engineering,32,0.5788224826537456,0.153049878483252,0.26812763886300245,2020-12-31,12
656,Data Magus,magic,95,0.5754802256623792,0.13242871225732153,0.29209106208029934,2021-02-04,2
657,Code Magus,magic,70,0.8886348972708813,0.05792661005453524,0.05343849267458329,2020-12-12,12
658,Life creates Life,earth,9,0.6294802527163461,0.11265932621259786,0.2578604210710561,2020-08-09,8
659,Life creates Life,extinction_events,3,0.1019757604812678,0.8117679623412349,0.08625627717749729,2021-04-07,4
660,Life creates Life,geological_period,16,0.1256835953811048,0.46141077086500926,0.41290563375388595,2020-08-06,8
661,Data Magus,environmental_science,153,0.08434152370120049,0.6646508616482818,0.2510076146505176,2021-06-06,6
662,Life creates Life,jurassic_period,8,0.74372436407435,0.16152971573872382,0.09474592018692622,2021-01-10,1
663,Code Magus,csharp,59,0.5080844294451515,0.267792754271612,0.22412281628323635,2020-11-24,11
664,Code Magus,magic,26,0.4461098845993202,0.4948457643069113,0.059044351093768585,2020-08-01,8
665,Life creates Life,nitrogen_cycle,18,0.3800008852084898,0.05865668116848092,0.5613424336230292,2020-11-22,11
666,Data Magus,data_science,70,0.2500349737955992,0.73326690087005,0.01669812533435089,2021-04-04,4
667,Life creates Life,jurassic_period,6,0.08468576376756175,0.47793484393859803,0.43737939229384026,2020-09-26,9
668,Life creates Life,geological_period,2,0.09655222446007733,0.8057330612637958,0.09771471427612677,2021-04-20,4
669,Code Magus,java,2,0.13567170864340247,0.6089748149120919,0.25535347644450557,2021-07-17,7
670,Life creates Life,prehistory,18,0.6706775178137628,0.030239782422246377,0.29908269976399066,2021-04-30,4
671,Life creates Life,extinction_events,21,0.013853836033830036,0.026216152363014895,0.959930011603155,2021-02-22,2
672,Code Magus,open_source,38,0.10415625949096953,0.5280452007012584,0.36779853980777205,2021-06-23,6
673,Code Magus,python,120,0.1551826585054986,0.8367927798010503,0.008024561693451166,2020-09-17,9
674,Life creates Life,nature,43,0.2088583448354832,0.633760375615316,0.15738127954920106,2021-07-14,7
675,Code Magus,csharp,9,0.8224243789668396,0.01598296312769294,0.16159265790546756,2021-01-09,1
676,Life creates Life,jurassic_period,14,0.053876376134788156,0.23465614326098425,0.7114674806042276,2021-06-25,6
677,Life creates Life,nitrogen_cycle,0,0.18772883283858363,0.6724573032781855,0.13981386388323078,2021-01-29,1
678,Life creates Life,geological_period,4,0.16556074785756597,0.12389606223352174,0.7105431899089123,2021-01-06,1
679,Data Magus,data_science,6,0.6298410685697888,0.2887985159966768,0.08136041543353437,2021-03-08,3
680,Life creates Life,nature,2,0.2315348618021449,0.3604626865604758,0.40800245163737925,2021-02-04,2
681,Life creates Life,prehistory,0,0.5485296842752122,0.23766583664781474,0.21380447907697314,2021-01-21,1
682,Data Magus,environmental_science,62,0.03615166762793424,0.5833515464272009,0.38049678594486486,2021-05-30,5
683,Life creates Life,geological_period,6,0.033609095501972254,0.5902072681957766,0.3761836363022511,2021-01-02,1
684,Data Magus,politics,68,0.06263030924076755,0.4503367090416744,0.487032981717558,2020-10-15,10
685,Code Magus,open_source,24,0.036312742115571534,0.5836427475255269,0.3800445103589016,2020-08-05,8
686,Life creates Life,extinction_events,14,0.48994773192330315,0.27492540554584594,0.2351268625308509,2021-04-25,4
687,Data Magus,python,64,0.5524594920338077,0.413794563813646,0.03374594415254625,2021-03-15,3
688,Data Magus,data_analytics,37,0.24148401739257822,0.5518833673141199,0.20663261529330199,2021-01-23,1
689,Life creates Life,geology,27,0.02929523877767667,0.8472481047143493,0.12345665650797415,2021-07-09,7
690,Code Magus,haskell,12,0.34004369429026393,0.20451040107626914,0.45544590463346707,2020-10-02,10
691,Data Magus,environmental_science,27,0.5950733317079583,0.30841996918199976,0.09650669911004194,2021-05-11,5
692,Data Magus,anime,2,0.3356332960123072,0.33793902611479804,0.3264276778728948,2021-05-02,5
693,Life creates Life,jurassic_period,24,0.053796563150048674,0.11831571356938837,0.827887723280563,2021-02-22,2
694,Data Magus,anime,5,0.9396410706180992,0.017505187350901143,0.04285374203099983,2020-08-17,8
695,Code Magus,lua,3,0.16422743222235317,0.6319780056936056,0.20379456208404112,2021-02-27,2
696,Data Magus,magic,1,0.3684060326064973,0.05961670161119261,0.5719772657823102,2020-11-23,11
697,Life creates Life,jurassic_period,39,0.4666805768905807,0.12939450748171347,0.40392491562770577,2021-03-22,3
698,Data Magus,data_engineering,158,0.7750319818580387,0.05291309826538782,0.1720549198765735,2020-09-13,9
699,Data Magus,machine_learning,25,0.12198834906564691,0.5674116810200115,0.3105999699143415,2021-03-23,3
700,Data Magus,data_science,45,0.32371184417271476,0.514183050598529,0.16210510522875632,2021-01-05,1
701,Life creates Life,zoology,0,0.7254333801993393,0.22399509857482314,0.05057152122583739,2021-04-23,4
702,Data Magus,politics,85,0.3781907074902632,0.5007930653912545,0.12101622711848227,2020-09-02,9
703,Code Magus,javascript,23,0.419760988241034,0.5103105249998742,0.06992848675909179,2021-05-28,5
704,Life creates Life,earth,16,0.9158341008401238,0.03382781972134807,0.05033807943852803,2021-04-06,4
705,Code Magus,software_engineering,6,0.05801043194165037,0.6393790287842575,0.30261053927409215,2020-09-06,9
706,Code Magus,haskell,6,0.09701861081957708,0.3412729857565464,0.5617084034238764,2021-05-12,5
707,Data Magus,politics,27,0.022605823556825614,0.555225633054851,0.4221685433883233,2020-09-21,9
708,Code Magus,software_engineering,39,0.15100397565308468,0.7329181685213692,0.11607785582554615,2020-11-11,11
709,Code Magus,javascript,3,0.6625828608702015,0.1763405655457081,0.1610765735840904,2021-01-01,1
710,Code Magus,software_engineering,102,0.0631049452070617,0.7429478265564333,0.19394722823650484,2021-01-09,1
711,Data Magus,politics,40,0.1752407562168846,0.01256044618082177,0.8121987976022937,2020-09-08,9
712,Life creates Life,zoology,11,0.17719682748102422,0.3004074140298616,0.5223957584891143,2021-03-24,3
713,Data Magus,environmental_science,61,0.051544299125308904,0.819165716041235,0.12928998483345605,2021-07-22,7
714,Code Magus,coding,2,0.4398013654677758,0.3849568721697165,0.1752417623625076,2020-11-08,11
715,Life creates Life,carbon_cycle,0,0.5497605761496211,0.16749102019426773,0.2827484036561111,2021-04-16,4
716,Life creates Life,nitrogen_cycle,6,0.6197605106140703,0.22103229812254124,0.15920719126338848,2021-01-14,1
717,Code Magus,lua,19,0.23903465358226245,0.6177907263933653,0.14317462002437237,2021-06-20,6
718,Life creates Life,nature,0,0.05994174792928427,0.39093280251736995,0.5491254495533459,2021-06-25,6
719,Code Magus,haskell,15,0.19883273167094692,0.5141375560252286,0.28702971230382446,2020-12-05,12
720,Data Magus,data_engineering,48,0.1776050319300593,0.24856652898069367,0.5738284390892471,2021-01-02,1
721,Code Magus,magic,14,0.42851349364595304,0.3947096298328057,0.17677687652124127,2020-09-02,9
722,Data Magus,machine_learning,4,0.2901536789437745,0.10040767967995018,0.6094386413762752,2020-09-07,9
723,Life creates Life,carbon_cycle,0,0.4433373093447347,0.059512782157167154,0.49714990849809815,2021-06-15,6
724,Life creates Life,extinction_events,29,0.24199899811093845,0.7135736838509997,0.04442731803806182,2020-12-09,12
725,Code Magus,haskell,8,0.08056315853341217,0.811430756717773,0.10800608474881498,2021-05-24,5
726,Life creates Life,geology,45,0.5720601270043527,0.10326494907282255,0.3246749239228249,2021-01-21,1
727,Life creates Life,extinction_events,0,0.5223988515053973,0.31696047136626826,0.16064067712833444,2020-12-09,12
728,Life creates Life,geology,6,0.37640371065754696,0.05314063490515392,0.5704556544372992,2020-08-16,8
729,Life creates Life,geological_period,1,0.1796578921386032,0.47260937000578723,0.34773273785560954,2020-11-05,11
730,Data Magus,python,55,0.35435674901953257,0.3788886556157905,0.266754595364677,2021-01-23,1
731,Code Magus,python,48,0.07955727720229615,0.6273049771301045,0.2931377456675995,2021-01-06,1
732,Code Magus,software_engineering,150,0.5364978261421297,0.07678622154237333,0.3867159523154971,2021-02-10,2
733,Life creates Life,prehistory,0,0.18104356964970977,0.586774803094024,0.2321816272562661,2021-06-20,6
734,Data Magus,environmental_science,32,0.10979845245217437,0.8632856282432817,0.026915919304543838,2020-09-08,9
735,Code Magus,lua,77,0.2832367987623082,0.022144598131450328,0.6946186031062415,2021-07-20,7
736,Code Magus,haskell,37,0.5228926940725057,0.06866568558494286,0.40844162034255144,2021-01-21,1
737,Life creates Life,carbon_cycle,9,0.08299326004802637,0.5802813017705307,0.3367254381814429,2021-06-22,6
738,Life creates Life,carbon_cycle,20,0.3305462085523054,0.003675163671548721,0.6657786277761459,2020-10-22,10
739,Life creates Life,jurassic_period,22,0.3782711042216739,0.10600434013244225,0.5157245556458838,2021-07-22,7
740,Life creates Life,nature,32,0.1316322126701009,0.8208151724596342,0.04755261487026491,2021-02-25,2
741,Data Magus,data_science,143,0.5803400963627066,0.37122378370571335,0.048436119931579875,2021-02-01,2
742,Life creates Life,geological_period,34,0.3003697397396471,0.01353797944786129,0.6860922808124917,2020-11-18,11
743,Data Magus,politics,48,0.22082116377495883,0.5618979746017565,0.21728086162328467,2020-09-24,9
744,Code Magus,javascript,4,0.2019787866757488,0.7700716131030245,0.02794960022122666,2021-04-21,4
745,Life creates Life,jurassic_period,1,0.43618067340706246,0.35769029725270945,0.20612902934022798,2021-05-18,5
746,Code Magus,python,8,0.2698820558273818,0.6686180132334826,0.06149993093913572,2021-06-30,6
747,Data Magus,data_engineering,50,0.04243042793272827,0.14122156628638308,0.8163480057808886,2021-06-04,6
748,Life creates Life,prehistory,24,0.005601431535022702,0.13877651386316875,0.8556220546018086,2020-12-27,12
749,Data Magus,politics,95,0.7068761514545613,0.269112740945861,0.02401110759957779,2020-11-04,11
750,Life creates Life,geology,12,0.6321489782200114,0.3244929944214509,0.043358027358537714,2021-03-15,3
751,Life creates Life,extinction_events,18,0.027312042415431375,0.6661315188338778,0.30655643875069083,2021-01-20,1
752,Data Magus,data_engineering,7,0.37392069974953057,0.4466881949745284,0.17939110527594104,2020-12-23,12
753,Life creates Life,jurassic_period,4,0.4356171977307102,0.33650037874531114,0.2278824235239787,2020-09-30,9
754,Code Magus,software_engineering,19,0.19147484912355892,0.49922134788867045,0.30930380298777066,2020-08-14,8
755,Data Magus,data_analytics,31,0.5947113437673005,0.15621070947366317,0.24907794675903633,2021-06-01,6
756,Data Magus,data_science,134,0.3212127016401777,0.2883616044783528,0.39042569388146964,2020-10-23,10
757,Life creates Life,nature,3,0.2465763213745222,0.6533016915375296,0.10012198708794828,2021-02-25,2
758,Code Magus,csharp,27,0.21957881446236432,0.30257228990955576,0.47784889562808,2021-04-13,4
759,Code Magus,csharp,79,0.5688224375619151,0.17367335536065387,0.2575042070774311,2021-02-21,2
760,Life creates Life,prehistory,7,0.3954408845217455,0.5633353804224949,0.041223735055759644,2021-04-15,4
761,Life creates Life,nitrogen_cycle,7,0.21236144634258372,0.32494776074368764,0.4626907929137285,2020-08-14,8
762,Data Magus,python,65,0.08956630220223664,0.2891727474785872,0.621260950319176,2021-02-24,2
763,Life creates Life,geology,1,0.7704547711558511,0.08713134988256367,0.14241387896158506,2021-02-04,2
764,Data Magus,data_science,8,0.14636320431046426,0.6327260365128202,0.22091075917671554,2020-08-30,8
765,Life creates Life,carbon_cycle,0,0.24050938884623843,0.7537651896440891,0.005725421509672466,2021-03-30,3
766,Life creates Life,extinction_events,27,0.026314046151657642,0.8457247794106477,0.1279611744376947,2021-06-19,6
767,Life creates Life,geological_period,4,0.05315734406929416,0.19241071324738288,0.754431942683323,2021-05-16,5
768,Code Magus,haskell,2,0.443215953660231,0.37536289751674606,0.18142114882302288,2020-09-01,9
769,Code Magus,open_source,1,0.8180823205664373,0.1541505672676761,0.02776711216588678,2021-03-10,3
770,Code Magus,software_engineering,51,0.6381379797156632,0.0803450906118861,0.28151692967245084,2021-01-14,1
771,Life creates Life,earth,17,0.204550678660378,0.5989176906729502,0.19653163066667168,2020-08-01,8
772,Life creates Life,nitrogen_cycle,2,0.1926574517567742,0.784924692518361,0.022417855724864797,2021-04-28,4
773,Data Magus,data_analytics,9,0.23430430764246185,0.3660497512725843,0.39964594108495377,2021-03-22,3
774,Code Magus,lua,50,0.12715978014300336,0.5721242312594466,0.30071598859755017,2021-06-14,6
775,Data Magus,data_engineering,56,0.3077257083425631,0.12166195306216286,0.570612338595274,2020-09-20,9
776,Life creates Life,jurassic_period,40,0.6429281156257006,0.35674728859835675,0.0003245957759426345,2020-09-23,9
777,Life creates Life,carbon_cycle,0,0.7427696065328662,0.03853628831377135,0.2186941051533624,2020-09-15,9
778,Life creates Life,geological_period,34,0.02857820007406524,0.4311300061804985,0.5402917937454362,2021-02-27,2
779,Life creates Life,geology,3,0.10006683292469051,0.3985319268887645,0.5014012401865449,2021-01-06,1
780,Data Magus,environmental_science,56,0.4066711061614514,0.11391158346328584,0.4794173103752629,2021-03-26,3
781,Data Magus,politics,59,0.898445271215528,0.04757293794483158,0.05398179083964059,2021-04-06,4
782,Life creates Life,earth,8,0.09991820020548021,0.6482406082755182,0.25184119151900164,2020-09-06,9
783,Code Magus,haskell,32,0.4568290669954425,0.1807908920643361,0.3623800409402213,2021-04-16,4
784,Code Magus,magic,4,0.002937757954558596,0.29163510322250463,0.7054271388229366,2021-07-14,7
785,Code Magus,haskell,78,0.2202842687884703,0.48067150429730976,0.29904422691421995,2021-04-12,4
786,Life creates Life,nitrogen_cycle,5,0.05088559580977228,0.9218812196194527,0.027233184570775115,2021-06-08,6
787,Data Magus,data_science,31,0.8222172326250778,0.16510148000929614,0.01268128736562596,2021-05-31,5
788,Code Magus,javascript,86,0.3506745461655884,0.22362652304473096,0.42569893078968074,2021-05-10,5
789,Code Magus,haskell,99,0.8302748518714378,0.04313568131446075,0.12658946681410133,2020-11-25,11
790,Data Magus,anime,107,0.3214379931694861,0.16518984912170845,0.5133721577088053,2020-11-15,11
791,Code Magus,python,19,0.2574124823553906,0.45523617411145484,0.28735134353315456,2021-07-11,7
792,Data Magus,python,4,0.2807462527054369,0.5583438520445825,0.16090989524998062,2020-10-20,10
793,Life creates Life,carbon_cycle,15,0.1455424724311348,0.6191334980120514,0.2353240295568138,2021-04-09,4
794,Code Magus,csharp,37,0.3033723299244672,0.3274271765975816,0.36920049347795114,2021-05-10,5
795,Life creates Life,carbon_cycle,2,0.7238512513153817,0.16427363902581438,0.11187510965880389,2020-12-31,12
796,Life creates Life,extinction_events,0,0.38692092494953634,0.20566259673065154,0.4074164783198121,2021-05-20,5
797,Data Magus,environmental_science,37,0.42782431903716267,0.40798013796928007,0.16419554299355718,2021-05-11,5
798,Data Magus,magic,124,0.2029625788696097,0.6259944230882173,0.17104299804217288,2020-10-28,10
799,Data Magus,politics,6,0.7885157105662677,0.1515715440778343,0.05991274535589794,2021-02-16,2
800,Code Magus,coding,5,0.012411854645854566,0.4997824124021682,0.4878057329519772,2021-04-07,4
801,Life creates Life,jurassic_period,16,0.4091289917175706,0.07310826818347384,0.5177627400989555,2021-03-11,3
802,Code Magus,lua,93,0.1531662591697449,0.46442343052472723,0.38241031030552786,2021-03-15,3
803,Code Magus,lua,7,0.08848418953364025,0.04795281076520779,0.8635629997011519,2021-02-15,2
804,Code Magus,software_engineering,77,0.3148099519497279,0.6063932615981497,0.07879678645212254,2020-08-01,8
805,Data Magus,magic,19,0.47590654262339815,0.01999103229540959,0.5041024250811922,2021-02-14,2
806,Data Magus,environmental_science,40,0.8637115514800592,0.12595506305232676,0.010333385467613946,2020-12-17,12
807,Data Magus,python,84,0.04512588168825376,0.704621971188085,0.2502521471236611,2021-05-05,5
808,Code Magus,software_engineering,26,0.011534556301010529,0.6890069501519877,0.2994584935470018,2021-03-16,3
809,Data Magus,politics,8,0.12333460585900904,0.8320692775750805,0.04459611656591033,2021-03-09,3
810,Life creates Life,carbon_cycle,0,0.5484963674804707,0.06621005191523056,0.3852935806042989,2021-07-10,7
811,Data Magus,data_analytics,46,0.13558656744314473,0.25729019220531696,0.6071232403515384,2021-02-15,2
812,Data Magus,data_analytics,10,0.08336591265169085,0.7957316510913391,0.12090243625696982,2020-10-22,10
813,Data Magus,magic,106,0.2894020956573536,0.24728810447680055,0.46330979986584586,2021-01-05,1
814,Life creates Life,nature,39,0.0954193323413382,0.4598562443775653,0.4447244232810965,2021-04-12,4
815,Life creates Life,geology,7,0.37672460164195004,0.47085872942669704,0.15241666893135283,2021-03-18,3
816,Code Magus,lua,4,0.4106622335687955,0.34244127144362996,0.24689649498757438,2020-09-10,9
817,Life creates Life,geological_period,9,0.07481307816238271,0.5282271231583954,0.3969597986792219,2021-03-22,3
818,Life creates Life,nitrogen_cycle,1,0.732020520757631,0.17596266097481297,0.09201681826755603,2021-07-05,7
819,Data Magus,anime,123,0.5410009022976153,0.09335582280525506,0.3656432748971297,2021-04-12,4
820,Life creates Life,geological_period,0,0.4537011566371092,0.3094295821233419,0.23686926123954888,2020-12-20,12
821,Data Magus,machine_learning,6,0.6215773897334721,0.2591887114312746,0.11923389883525323,2020-12-13,12
822,Code Magus,javascript,65,0.4136845559993705,0.4759444712034816,0.11037097279714778,2021-01-31,1
823,Code Magus,magic,56,0.4230475715404922,0.033876458248493994,0.5430759702110137,2021-02-26,2
824,Data Magus,politics,73,0.1793440762798002,0.05918701006147218,0.7614689136587275,2021-02-17,2
825,Code Magus,csharp,80,0.5403842231017387,0.28812258867378465,0.17149318822447673,2021-01-04,1
826,Code Magus,magic,8,0.5450022034223673,0.03740566335206302,0.41759213322556965,2020-11-08,11
827,Code Magus,magic,35,0.06545656421772544,0.7761422539587699,0.15840118182350463,2021-04-20,4
828,Life creates Life,carbon_cycle,15,0.4077969978958611,0.5608633779287645,0.03133962417537428,2020-10-07,10
829,Code Magus,java,78,0.1184433642301118,0.7556103701283662,0.1259462656415219,2021-03-11,3
830,Data Magus,anime,29,0.5944154405888101,0.2651617120521461,0.14042284735904376,2021-01-19,1
831,Data Magus,data_engineering,102,0.1684204573711292,0.11368197226564233,0.7178975703632284,2021-05-31,5
832,Life creates Life,prehistory,10,0.25956861301867146,0.3803196182245992,0.3601117687567294,2020-12-28,12
833,Data Magus,machine_learning,153,0.1262989573491328,0.2943550038454672,0.5793460388053999,2021-01-15,1
834,Data Magus,data_science,2,0.14046732564298334,0.47152788650055966,0.38800478785645687,2021-03-23,3
835,Life creates Life,carbon_cycle,9,0.20287905811625168,0.7438576811757142,0.05326326070803409,2021-05-02,5
836,Data Magus,machine_learning,112,0.04419861600922532,0.7348983293138984,0.22090305467687613,2020-08-03,8
837,Data Magus,politics,50,0.44935227020204405,0.5352090251684164,0.015438704629539488,2021-03-19,3
838,Data Magus,environmental_science,9,0.6215156663540764,0.17197387850744722,0.20651045513847632,2020-12-16,12
839,Data Magus,data_analytics,49,0.2726305217705724,0.7220277179577755,0.005341760271651965,2021-01-01,1
840,Life creates Life,extinction_events,16,0.20936888982739943,0.3761166501628125,0.41451446000978803,2020-08-04,8
841,Life creates Life,jurassic_period,5,0.7021947997395644,0.08595825910850939,0.21184694115192626,2021-06-17,6
842,Code Magus,java,57,0.18489113375502517,0.6791157575966861,0.1359931086482888,2021-03-22,3
843,Life creates Life,prehistory,8,0.06954058476632569,0.9278429052175451,0.002616510016129325,2020-10-05,10
844,Life creates Life,earth,4,0.6793675243603574,0.1252082967665338,0.19542417887310878,2020-11-21,11
845,Code Magus,open_source,26,0.20502122850732835,0.00846990049178427,0.7865088710008873,2021-06-03,6
846,Code Magus,lua,61,0.5444874835900747,0.4087981993741201,0.04671431703580511,2021-05-25,5
847,Code Magus,software_engineering,75,0.3553888916666733,0.3718631330495351,0.2727479752837916,2021-06-29,6
848,Code Magus,python,48,0.33993695754886505,0.4375859274633891,0.22247711498774583,2021-04-02,4
849,Code Magus,haskell,33,0.1101474673750827,0.7938907480093031,0.09596178461561417,2021-02-23,2
850,Code Magus,python,51,0.46969385317446316,0.4690329673761449,0.06127317944939199,2021-04-17,4
851,Life creates Life,nature,3,0.19515387431110104,0.053525901151799206,0.7513202245370997,2020-11-28,11
